1630938151.000000, 1630938151.000000, 1630938151.000000
32.000000, 32.000000, 32.000000
-38,24,47
-44,18,42
-52,23,46
-52,23,42
-53,9,47
-50,9,47
-43,-3,37
-46,-11,42
-37,-7,42
-38,-16,43
-37,-20,39
-19,-9,36
-16,-9,58
-13,-7,51
-17,5,65
-23,7,82
-20,-10,62
-7,-6,48
-38,3,47
-52,15,75
-46,14,78
-4,12,60
-22,19,58
-55,28,79
-36,26,74
-22,20,38
-21,22,35
-34,14,39
-53,31,55
-54,35,58
-43,34,53
-40,28,49
-38,29,48
-35,24,52
-35,20,48
-38,18,46
-36,22,50
-34,24,52
-40,23,48
-37,22,49
-35,20,48
-34,22,48
-35,23,50
-39,23,50
-42,24,46
-28,24,52
-35,21,49
-32,35,51
-28,19,55
-37,15,52
-36,22,53
-31,24,50
-33,23,48
-33,25,52
-31,24,52
-31,22,52
-29,23,53
-30,22,53
-29,21,52
-29,25,54
-28,24,53
-28,22,50
-27,24,51
-29,24,52
-29,24,54
-28,25,55
-28,23,50
-29,24,51
-28,25,52
-28,26,52
-27,25,52
-25,25,54
-25,26,54
-25,24,55
-24,24,55
-23,25,56
-22,24,54
-21,24,55
-19,24,55
-19,24,55
-19,25,55
-18,24,56
-18,23,55
-17,24,56
-19,25,58
-18,23,58
-18,24,57
-21,26,59
-22,26,58
-25,24,55
-26,25,54
-27,25,53
-29,23,52
-31,22,54
-37,24,47
-33,23,49
-32,25,51
-31,24,51
-32,23,50
-32,22,51
-32,23,51
-33,23,51
-32,23,51
-33,23,51
-34,23,49
-34,24,48
-35,25,49
-34,24,49
-35,22,49
-34,22,50
-35,23,50
-35,23,49
-35,23,49
-35,23,50
-35,24,51
-35,23,50
-32,22,48
-36,23,46
-35,24,50
-38,28,58
-37,31,67
-23,31,65
-48,33,59
-50,25,67
-56,22,71
-38,10,71
-33,-1,60
-34,-16,47
-30,-23,36
-40,-24,32
-27,-30,25
-28,-29,26
-45,-19,32
-43,-20,30
-33,-16,31
-58,-5,43
-39,-11,38
-39,-7,39
-57,-2,51
-33,-12,49
-33,-15,46
-48,-15,62
-36,-20,48
-36,-19,48
-41,-18,47
-40,-16,48
-40,-15,48
-40,-17,48
-39,-20,48
-37,-19,48
-43,-19,52
-40,-17,49
-40,-18,47
-40,-18,47
-42,-17,47
-42,-17,47
-42,-18,46
-41,-18,46
-41,-18,47
-41,-18,47
-41,-18,47
-40,-18,47
-41,-18,47
-41,-18,47
-42,-18,46
-42,-18,46
-42,-18,46
-42,-18,46
-41,-18,47
-42,-17,46
-42,-18,46
-41,-18,46
-42,-18,46
-42,-18,46
-42,-18,46
-42,-17,46
-42,-17,46
-42,-18,46
-41,-17,47
-42,-17,46
-42,-18,46
-42,-17,46
-42,-18,46
-42,-18,46
-42,-17,46
-42,-18,46
-43,-18,45
-43,-17,45
-43,-17,46
-42,-17,46
-43,-18,46
-42,-17,46
-43,-17,46
-43,-17,46
-42,-18,46
-42,-17,46
-43,-18,45
-43,-18,45
-43,-17,46
-43,-17,45
-43,-18,46
-43,-18,45
-43,-18,45
-43,-18,45
-43,-18,45
-43,-18,45
-43,-18,45
-43,-19,45
-43,-18,44
-43,-18,45
-44,-19,44
-43,-18,44
-43,-18,45
-43,-18,45
-43,-19,45
-43,-19,44
-43,-19,44
-44,-20,44
-43,-20,44
-43,-19,45
-44,-18,44
-43,-18,45
-44,-19,44
-44,-19,44
-43,-19,44
-43,-19,44
-43,-19,44
-44,-19,44
-43,-19,44
-43,-18,44
-43,-18,45
-43,-18,45
-43,-19,44
-44,-19,44
-43,-19,44
-43,-19,45
-43,-19,45
-43,-19,44
-43,-19,44
-43,-19,45
-43,-19,45
-43,-18,45
-43,-18,45
-43,-19,44
-43,-20,44
-43,-20,44
-43,-19,45
-43,-19,44
-43,-19,44
-43,-19,44
-43,-18,45
-43,-18,45
-43,-18,45
-43,-20,45
-43,-19,44
-43,-19,44
-43,-18,45
-43,-18,45
-43,-18,45
-43,-18,45
-43,-18,45
-43,-19,45
-43,-18,45
-43,-18,45
-43,-18,45
-43,-18,45
-43,-19,45
-43,-19,45
-43,-19,45
-43,-18,45
-43,-18,45
-43,-18,45
-43,-18,45
-43,-18,45
-43,-17,45
-42,-18,45
-43,-19,44
-43,-20,44
-44,-19,44
-43,-17,45
-43,-17,46
-43,-19,45
-43,-20,45
-43,-19,44
-43,-19,45
-43,-19,45
-42,-19,45
-43,-18,45
-43,-18,45
-43,-19,45
-43,-18,45
-43,-18,45
-43,-18,46
-43,-18,45
-43,-18,45
-42,-18,45
-42,-17,46
-42,-17,46
-42,-18,45
-42,-18,46
-45,-18,44
-43,-19,45
-42,-19,46
-43,-20,44
-42,-18,46
-41,-17,47
-39,-17,49
-34,-15,52
-31,-15,54
-29,-14,56
-27,-14,57
-29,-15,55
-27,-15,57
-30,-15,55
-26,-14,57
-26,-14,57
-23,-13,59
-23,-13,59
-25,-13,58
-24,-13,58
-25,-14,57
-24,-14,58
-25,-14,58
-24,-13,60
-25,-13,58
-24,-11,57
-22,-10,58
-21,-10,59
-21,-13,60
-22,-13,59
-22,-12,59
-23,-10,58
-23,-10,59
-22,-10,59
-20,-10,60
-20,-11,60
-20,-12,60
-20,-12,60
-20,-11,60
-21,-11,60
-21,-11,60
-21,-11,60
-21,-11,60
-21,-10,61
-22,-13,62
-28,-6,68
-26,-5,62
-21,-7,69
-14,-9,67
-9,-10,64
2,-8,61
6,-8,58
14,-8,56
17,-7,57
18,-6,56
17,-5,57
18,-4,58
17,-2,58
17,-2,59
19,-2,58
20,-1,59
20,-1,60
20,-1,61
20,-1,60
20,0,62
19,0,62
19,0,61
17,0,61
17,-1,61
17,-1,60
17,0,61
18,-1,60
17,-1,60
17,0,62
18,-1,61
17,-1,60
18,-1,61
19,-1,61
16,0,62
17,0,62
17,-1,62
17,-1,61
17,-1,61
17,-2,61
17,-2,60
17,-2,60
16,-2,61
16,-2,60
16,-1,61
16,-1,61
16,-1,61
16,-1,61
16,-1,61
16,-1,61
17,0,61
15,0,61
15,-1,61
17,-1,62
16,-1,62
17,-1,61
17,0,62
18,0,62
16,0,61
17,1,61
19,0,61
17,0,61
17,0,61
17,0,61
16,0,61
13,0,61
16,0,62
15,0,62
14,0,61
15,0,62
14,-1,61
14,0,61
14,0,61
14,0,61
14,0,61
13,0,61
13,0,61
12,1,61
11,1,60
10,2,61
11,2,61
12,3,62
12,4,63
11,5,62
10,6,60
10,6,60
11,5,60
12,5,61
13,6,63
11,8,67
11,9,70
10,9,69
17,11,70
