1630944177.000000, IBI
362.156250,0.640625
362.703125,0.546875
363.437500,0.734375
364.031250,0.593750
364.687500,0.656250
365.312500,0.625000
927.859375,0.531250
928.453125,0.593750
928.984375,0.531250
929.484375,0.500000
930.015625,0.531250
930.562500,0.546875
1128.656250,0.546875
1129.125000,0.468750
1129.625000,0.500000
1555.578125,0.687500
1556.250000,0.671875
1559.531250,0.671875
1560.250000,0.718750
1564.000000,0.656250
1564.609375,0.609375
1582.906250,0.781250
1583.546875,0.640625
1584.171875,0.625000
1587.171875,0.796875
1587.812500,0.640625
1588.593750,0.781250
1589.296875,0.703125
1589.968750,0.671875
1590.625000,0.656250
1591.312500,0.687500
1592.000000,0.687500
1592.718750,0.718750
1593.453125,0.734375
1594.171875,0.718750
1594.843750,0.671875
1595.515625,0.671875
1796.656250,0.578125
1797.250000,0.593750
1797.906250,0.656250
1798.625000,0.718750
1847.640625,0.593750
1848.203125,0.562500
1848.843750,0.640625
2212.906250,0.609375
2213.484375,0.578125
2214.078125,0.593750
2214.718750,0.640625
2215.406250,0.687500
2215.937500,0.531250
2219.359375,0.625000
2219.984375,0.625000
2220.578125,0.593750
2221.187500,0.609375
2221.812500,0.625000
2222.421875,0.609375
2223.031250,0.609375
2223.609375,0.578125
2224.203125,0.593750
3242.265625,0.843750
3243.234375,0.968750
3638.031250,0.609375
3840.968750,0.718750
3841.656250,0.687500
3842.296875,0.640625
3897.843750,0.562500
4067.609375,0.625000
4068.250000,0.640625
4068.953125,0.703125
4069.578125,0.625000
4070.218750,0.640625
4391.890625,0.546875
4422.640625,0.609375
4423.250000,0.609375
4423.875000,0.625000
4424.468750,0.593750
4432.062500,0.593750
4432.656250,0.593750
4433.281250,0.625000
4434.015625,0.734375
4437.187500,0.625000
4452.750000,0.671875
4462.390625,0.640625
4463.000000,0.609375
4463.640625,0.640625
4464.250000,0.609375
4468.171875,0.687500
4468.843750,0.671875
4469.531250,0.687500
4470.171875,0.640625
