"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","BDS_modality","subject","key_press","designation","span","answer","correct","was_correct","spanHistory","max_span","total_correct","value"
"474656","<p>Willkommen bei der <b>Ziffernspannen-Aufgabe.</b></p><p>Bei jedem Versuch h&ouml;ren Sie eine Ziffernfolge und sollen diese in umgekehrter Reihenfolge wiedergeben.</p><p>Zum Beispiel, falls sie die Zahlen <b style=""color:blue;"">Eins</b>, <b style=""color:blue;"">Zwei</b>, <b style=""color:blue;"">Drei</b>, geh&ouml;rt haben, dann antworten Sie mit <b style=""color:blue;"">3</b>, <b style=""color:blue;"">2</b>, <b style=""color:blue;"">1</b></p><p>Um eine hohe Qualit&auml;t der Daten zu gew&auml;hrleisten, ist es sehr wichtig, dass Sie keine Ged&auml;chtnisst&uuml;tze (z.B. Stift und Papier) verwenden.<br>Bitte bearbeiten Sie die Aufgabe ausschlie&#223;lich im Kopf.</p><p>Es werden insgesamt 12 Durchl&auml;ufe gemacht. Die Teilname dauert etwa 10 Minuten. Am Ende sehen sie Ihre erreichte Punktzahl.</p>","0","html-button-response","0","474660","0.0-0.0-0.0","auditory","A0092D","","","","","","","","","",""
"7297","<p>Test 1 von 12</p>","0","html-button-response","1","481960","0.0-0.0-1.0-0.0-0.0","auditory","A0092D","","","","","","","","","",""
"null","digits/nine.wav","","audio-keyboard-response","2","483209","0.0-0.0-1.0-0.0-1.0-0.0","auditory","A0092D","null","","","","","","","","",""
"null","digits/one.wav","","audio-keyboard-response","3","484332","0.0-0.0-1.0-0.0-1.1-0.1","auditory","A0092D","null","","","","","","","","",""
"null","digits/seven.wav","","audio-keyboard-response","4","485404","0.0-0.0-1.0-0.0-1.2-0.2","auditory","A0092D","null","","","","","","","","",""
"31054","<div class = numbox><p>Wie lauteten die Zahlen <b>in umgekehrter Reihenfolge</b>?<br> Antwort mit Enter-Taste best&auml;tigen.</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">L&ouml;schen</button><p><u><b>Ihre Antwort:</b></u></p><div id=echoed_txt style=""font-size: 30px; color:blue;""><b></b></div></div>","","html-keyboard-response","5","516710","0.0-0.0-1.0-0.0-2.0","auditory","A0092D","13","BDS-RESPONSE","3","9,8,7,6,5,4,3,2,1","7,1,9","0","3,3,2,2,3,4,5,6,6,5,6,7","0","0",""
"","","","call-function","6","516710","0.0-0.0-1.0-0.0-3.0","auditory","A0092D","","","","","","","","","",""
"23250","<p>Test 2 von 12</p>","0","html-button-response","7","539961","0.0-0.0-1.1-0.1-0.1","auditory","A0092D","","","","","","","","","",""
"null","digits/nine.wav","","audio-keyboard-response","8","541141","0.0-0.0-1.1-0.1-1.3-0.3","auditory","A0092D","null","","","","","","","","",""
"null","digits/seven.wav","","audio-keyboard-response","9","542213","0.0-0.0-1.1-0.1-1.4-0.4","auditory","A0092D","null","","","","","","","","",""
"null","digits/four.wav","","audio-keyboard-response","10","543226","0.0-0.0-1.1-0.1-1.5-0.5","auditory","A0092D","null","","","","","","","","",""
"17123","<div class = numbox><p>Wie lauteten die Zahlen <b>in umgekehrter Reihenfolge</b>?<br> Antwort mit Enter-Taste best&auml;tigen.</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">L&ouml;schen</button><p><u><b>Ihre Antwort:</b></u></p><div id=echoed_txt style=""font-size: 30px; color:blue;""><b></b></div></div>","","html-keyboard-response","11","560602","0.0-0.0-1.1-0.1-2.1","auditory","A0092D","13","BDS-RESPONSE","3","9,7,4","4,7,9","0","3,3,2,2,3,4,5,6,6,5,6,7","0","0",""
"","","","call-function","12","560602","0.0-0.0-1.1-0.1-3.1","auditory","A0092D","","","","","","","","","",""
"3859","<p>Test 3 von 12</p>","0","html-button-response","13","564461","0.0-0.0-1.2-0.2-0.2","auditory","A0092D","","","","","","","","","",""
"null","digits/one.wav","","audio-keyboard-response","14","565835","0.0-0.0-1.2-0.2-1.6-0.6","auditory","A0092D","null","","","","","","","","",""
"null","digits/eight.wav","","audio-keyboard-response","15","566714","0.0-0.0-1.2-0.2-1.7-0.7","auditory","A0092D","null","","","","","","","","",""
"13775","<div class = numbox><p>Wie lauteten die Zahlen <b>in umgekehrter Reihenfolge</b>?<br> Antwort mit Enter-Taste best&auml;tigen.</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">L&ouml;schen</button><p><u><b>Ihre Antwort:</b></u></p><div id=echoed_txt style=""font-size: 30px; color:blue;""><b></b></div></div>","","html-keyboard-response","16","580740","0.0-0.0-1.2-0.2-2.2","auditory","A0092D","13","BDS-RESPONSE","2","1,8","8,1","0","3,3,2,2,3,4,5,6,6,5,6,7","0","0",""
"","","","call-function","17","580741","0.0-0.0-1.2-0.2-3.2","auditory","A0092D","","","","","","","","","",""
"1964","<p>Test 4 von 12</p>","0","html-button-response","18","582705","0.0-0.0-1.3-0.3-0.3","auditory","A0092D","","","","","","","","","",""
"null","digits/five.wav","","audio-keyboard-response","19","583995","0.0-0.0-1.3-0.3-1.8-0.8","auditory","A0092D","null","","","","","","","","",""
"null","digits/eight.wav","","audio-keyboard-response","20","584875","0.0-0.0-1.3-0.3-1.9-0.9","auditory","A0092D","null","","","","","","","","",""
"28332","<div class = numbox><p>Wie lauteten die Zahlen <b>in umgekehrter Reihenfolge</b>?<br> Antwort mit Enter-Taste best&auml;tigen.</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">L&ouml;schen</button><p><u><b>Ihre Antwort:</b></u></p><div id=echoed_txt style=""font-size: 30px; color:blue;""><b></b></div></div>","","html-keyboard-response","21","613458","0.0-0.0-1.3-0.3-2.3","auditory","A0092D","13","BDS-RESPONSE","2","8,5","8,5","1","3,3,2,2,3,4,5,6,6,5,6,7","0","0",""
"","","","call-function","22","613458","0.0-0.0-1.3-0.3-3.3","auditory","A0092D","","","","","","","","","",""
"1620","<p>Test 5 von 12</p>","0","html-button-response","23","615078","0.0-0.0-1.4-0.4-0.4","auditory","A0092D","","","","","","","","","",""
"null","digits/six.wav","","audio-keyboard-response","24","616377","0.0-0.0-1.4-0.4-1.10-0.10","auditory","A0092D","null","","","","","","","","",""
"null","digits/three.wav","","audio-keyboard-response","25","617379","0.0-0.0-1.4-0.4-1.11-0.11","auditory","A0092D","null","","","","","","","","",""
"null","digits/two.wav","","audio-keyboard-response","26","618427","0.0-0.0-1.4-0.4-1.12-0.12","auditory","A0092D","null","","","","","","","","",""
