1643371223.000000, 1643371223.000000, 1643371223.000000
32.000000, 32.000000, 32.000000
41,-47,-19
42,-41,-19
41,-40,-21
49,-37,-25
51,-32,-23
43,-27,-32
62,-42,-13
48,-40,-12
48,-31,-7
48,-33,-3
43,-43,-5
42,-52,-9
47,-54,-9
47,-50,-7
45,-52,-7
43,-63,-9
45,-62,-10
48,-43,12
40,-35,25
40,-28,30
18,0,34
-29,14,57
-57,8,71
-37,-6,70
-28,8,65
-25,17,64
-22,10,59
-19,5,59
-18,7,58
-12,14,54
-13,8,53
-10,34,45
-46,50,57
-37,27,51
-14,12,46
-33,28,52
-8,37,48
-20,33,57
1,20,52
-25,6,68
-13,41,60
-31,65,62
-2,43,62
2,-21,51
-16,-10,60
-3,30,61
9,7,18
-7,54,54
-34,42,28
-126,71,101
-48,9,57
-36,-5,42
-38,32,53
-38,15,56
-36,6,48
-36,17,43
-56,11,50
-26,23,51
-28,29,40
-43,16,35
-89,13,20
-54,-4,28
-52,-9,23
-70,10,32
-81,-17,22
-61,-2,34
-62,3,37
-57,6,41
-59,-5,45
-50,13,49
-51,5,49
-71,-21,12
-59,47,47
-52,19,41
-25,-7,43
-28,6,54
-24,4,56
-15,5,56
-18,21,58
-9,15,60
-8,8,48
-20,3,50
-21,14,65
-23,-3,48
-15,24,71
-5,23,65
-1,14,58
-11,17,55
-7,12,54
-16,16,51
-38,11,48
-44,25,43
-36,37,49
-35,14,29
-55,24,34
-51,6,27
-50,14,20
-43,8,17
-53,10,1
-56,8,-1
-56,-4,-12
-60,3,-19
-60,9,-28
-48,17,-25
-37,8,-34
-37,9,-87
-85,54,-79
-30,-33,-60
-34,16,-53
-25,2,-59
-26,-2,-62
-22,5,-58
-13,-1,-64
-22,5,-56
-24,6,-54
-22,7,-53
-20,0,-69
-19,7,-59
-19,3,-57
-20,-1,-60
-20,3,-55
-22,0,-73
-15,3,-53
-21,-9,-53
-13,8,-62
-14,-7,-65
-15,1,-63
-16,2,-60
-17,1,-60
-19,3,-58
-19,4,-58
-20,14,-58
-21,-2,-57
-20,1,-61
-20,1,-58
-18,3,-51
-21,-18,-68
-21,7,-55
-20,-2,-61
-19,1,-60
-18,3,-58
-17,3,-57
-20,0,-56
-20,9,-59
-20,-18,-59
-18,-1,-56
-19,-3,-58
-20,1,-63
-17,-1,-60
-16,-4,-63
-17,0,-56
-14,0,-59
-17,-4,-61
-14,-7,-62
-12,-1,-64
-11,2,-60
-11,3,-59
-8,-1,-60
-7,-12,-66
-7,-1,-60
-8,-1,-55
-2,-2,-67
-3,-2,-62
-5,-2,-63
-4,3,-62
-5,-2,-62
-6,-2,-61
-6,-2,-61
-6,-4,-58
-5,-2,-62
-6,-3,-62
-5,-8,-53
2,-1,-67
-1,-8,-63
-1,-3,-64
-1,-2,-62
-2,-1,-60
-2,0,-63
-2,-2,-61
-2,0,-62
-2,-3,-61
-2,-2,-63
-2,-2,-62
-2,-2,-62
-2,0,-63
-2,-1,-61
-1,7,-64
-3,-11,-60
-1,-3,-67
-1,-2,-67
-6,3,-61
-5,6,-61
-6,7,-61
-8,6,-60
-9,9,-59
-10,5,-60
-11,4,-60
-11,4,-62
-14,7,-53
-13,4,-63
-15,8,-57
-16,4,-59
-16,10,-59
-18,5,-57
-18,4,-60
-18,7,-62
-19,6,-61
-21,7,-57
-23,6,-59
-23,6,-59
-26,7,-55
-27,6,-56
-29,8,-51
-12,13,-53
-24,5,-60
-51,10,-57
-63,4,-71
-45,13,-48
-57,24,-53
-71,22,-51
-90,17,-48
-43,22,-35
-54,24,-9
-31,31,-4
-58,23,4
-61,19,15
-25,29,39
-4,21,44
-16,34,60
-21,20,37
-36,43,26
-40,55,58
-2,21,64
-54,20,25
-14,33,43
-11,29,60
-25,22,53
-18,14,58
-30,-2,30
-36,47,44
-43,56,46
-30,17,47
-36,12,42
-45,36,30
-46,12,31
-46,23,29
-60,17,26
-52,22,27
-62,15,21
-55,22,24
-58,18,17
-58,19,14
-48,20,11
-26,20,-19
-72,19,-32
-86,16,-39
-77,15,-39
-51,14,-40
-55,13,-40
-52,16,-43
-50,17,-44
-48,16,-43
-41,15,-48
-41,13,-48
-35,14,-47
-36,14,-47
-44,31,-57
-32,20,-44
-37,20,-47
-34,20,-49
-35,15,-50
-27,10,-53
-30,17,-56
-29,10,-53
-30,15,-53
-30,13,-46
-29,15,-57
-28,11,-59
-28,13,-56
-28,11,-55
-25,16,-52
-29,10,-55
-29,12,-55
-32,11,-55
-27,10,-51
-27,11,-49
-23,15,-61
-25,14,-58
-28,11,-56
-27,18,-51
-26,10,-60
-31,13,-54
-15,34,-38
-27,9,-57
-34,26,-56
-38,18,-54
-95,48,-40
-25,3,-46
-41,10,-46
-33,13,-42
-27,16,-42
-34,19,-51
-33,11,-52
-31,22,-48
-35,30,-44
-34,18,-53
-17,19,-52
-14,27,-52
-24,22,-62
-22,9,-60
-22,12,-64
-15,8,-63
-18,11,-57
-12,7,-54
-11,8,-54
-18,10,-68
-15,-3,-51
-20,4,-60
2,9,-68
-25,10,-67
-15,13,-45
-11,-1,-42
-17,1,-58
-19,9,-64
-27,0,-64
-28,11,-67
-8,-12,-69
-27,2,-63
-24,11,-73
-13,17,-57
-19,15,-51
-7,18,-41
5,18,-37
-76,4,-61
15,45,-48
-39,8,-70
-9,2,-63
-20,38,-71
-26,-16,-38
-28,-17,-53
-7,29,-54
-8,3,-57
-13,10,-52
-10,15,-50
-39,18,-68
-4,18,-53
-2,8,-66
-5,10,-69
4,4,-64
3,5,-62
3,3,-62
2,3,-62
5,2,-62
4,4,-62
4,2,-61
3,1,-62
3,2,-62
4,5,-62
3,5,-61
2,6,-61
4,8,-61
4,7,-62
4,8,-61
4,8,-61
5,9,-60
5,7,-60
5,6,-62
5,7,-61
5,7,-62
5,3,-62
3,7,-59
3,5,-61
3,6,-61
2,5,-62
3,6,-60
0,2,-62
3,4,-62
-1,0,-63
7,12,-64
3,8,-60
1,3,-62
-1,5,-64
-3,2,-62
0,3,-64
2,10,-60
-3,7,-61
-7,7,-61
-1,3,-62
-7,8,-62
-9,12,-68
-6,9,-68
-1,14,-61
-7,11,-63
-8,6,-54
-13,5,-51
-17,6,-52
-16,7,-52
-18,14,-57
-21,11,-58
-20,9,-59
-12,9,-69
-16,13,-63
-20,1,-63
-12,8,-57
-8,10,-51
-9,13,-58
-16,13,-61
-10,9,-52
-11,16,-58
-12,13,-59
-11,-2,-49
-12,1,-53
-9,14,-86
-16,10,-64
-5,8,-59
-2,1,-62
5,3,-61
3,7,-63
-2,3,-62
3,-1,-65
2,4,-66
-5,7,-63
-7,3,-59
-7,7,-65
-2,-11,-68
8,15,-52
-2,-3,-53
-10,5,-60
-10,5,-64
-14,10,-64
-13,7,-61
-23,18,-64
-20,25,-60
-14,2,-57
-5,10,-54
-11,16,-54
-19,16,-55
-18,19,-53
-16,18,-58
-15,18,-59
-16,18,-58
-16,19,-61
-16,20,-59
5,12,-68
-11,27,-64
-7,26,-55
-1,12,-52
-23,19,-53
-7,1,-58
-1,9,-58
11,4,-56
9,18,-60
-2,12,-66
9,17,-59
9,10,-60
-1,14,-73
0,13,-68
20,-26,-74
25,18,-31
-17,103,-55
-40,7,-66
-36,-6,-60
-7,21,-62
3,-1,-64
-31,5,-61
-55,-3,-51
-43,-8,-58
-33,-9,-58
-30,-7,-51
-33,4,-34
-35,-14,-40
-53,-21,-49
-58,-7,-36
-58,-16,-40
-38,-26,-49
-30,-39,-54
-46,-12,-35
-38,-17,-26
-49,-11,-33
-53,-21,-46
-39,-18,-34
-23,-17,-38
-38,-8,-36
-59,-20,-39
-60,-30,-42
-54,-43,-48
-53,-27,-37
-42,-35,-18
-36,-9,-35
-103,-12,-86
-48,-28,-50
-37,-9,-52
-43,2,-47
-34,5,-45
-36,-15,-47
-19,-14,-61
-19,-2,-58
-14,-3,-59
-4,0,-76
-17,1,-80
4,-2,-62
8,-1,-62
6,-1,-61
4,-1,-62
-28,2,-65
-3,-15,-91
13,-7,-71
26,0,-56
10,-14,-61
-9,-1,-57
-28,-3,-53
-11,5,-68
-1,-34,-88
-8,-2,-65
-8,-2,-63
-8,-2,-52
-6,-4,-64
-5,0,-60
-4,0,-62
-3,-1,-62
-2,-3,-66
-2,0,-63
-4,0,-61
-4,-2,-62
-6,-3,-56
-4,-4,-66
-3,0,-62
-2,-2,-61
-1,-2,-64
-2,0,-63
-2,-1,-62
-2,-2,-62
-2,-2,-62
-2,0,-62
-2,-4,-63
-1,-2,-61
-3,17,-60
-2,-7,-60
-5,-6,-62
-2,-7,-63
-1,-2,-61
-2,-2,-60
0,0,-60
-1,-1,-63
-1,-2,-62
0,-2,-63
-1,-2,-61
-1,2,-61
-3,1,-60
-2,-2,-64
-3,1,-61
-3,1,-62
-3,4,-62
-4,5,-60
-4,4,-59
-3,4,-64
-5,6,-61
-5,8,-60
-5,4,-73
-4,0,-63
-3,7,-62
-3,4,-62
-4,5,-62
-7,-2,-61
-4,7,-64
-5,9,-60
-6,7,-59
-6,8,-62
-6,7,-62
-3,4,-59
-4,11,-58
-11,3,-64
-7,8,-61
-6,7,-60
-7,5,-60
-7,9,-64
-9,6,-60
-8,7,-59
-8,6,-60
-9,8,-60
-7,6,-61
-6,8,-62
-7,11,-60
-7,9,-60
-8,10,-60
-8,9,-60
-8,7,-60
-8,11,-60
-7,11,-60
-7,9,-61
-7,10,-61
-4,39,-59
-9,-10,-62
-8,12,-60
-9,11,-58
-9,9,-61
-9,11,-60
-9,11,-59
-9,10,-60
-9,13,-61
-9,13,-59
-10,14,-59
-10,14,-58
-10,15,-58
-10,12,-58
-10,14,-59
-10,15,-58
-10,12,-60
-9,15,-60
-9,15,-59
-10,14,-59
-9,12,-58
-10,15,-58
-10,14,-59
-9,16,-60
-9,14,-60
-9,15,-60
-10,13,-60
-11,13,-59
-11,14,-58
-11,14,-58
-12,14,-58
-12,13,-59
-12,14,-59
-13,14,-59
-13,14,-59
-14,13,-59
-14,13,-58
-14,12,-59
-15,13,-59
-16,16,-56
-15,13,-56
-15,14,-59
-14,16,-58
-15,14,-59
-14,17,-58
-15,16,-58
-14,15,-58
-14,15,-57
-13,17,-58
-13,15,-58
-13,14,-59
-14,16,-57
-12,14,-64
-12,18,-58
-14,14,-56
-13,17,-58
-12,16,-59
-11,15,-59
-11,17,-60
-10,15,-59
-10,15,-58
-8,14,-56
-32,26,-84
-12,18,-62
-5,16,-59
-14,22,-69
-20,25,-58
-25,20,-64
-25,22,-61
-36,17,-65
-43,21,-66
-35,26,-53
-43,26,-57
-45,22,-52
-56,19,-41
-79,27,-47
-39,29,-46
-11,34,-41
-47,24,-24
-11,24,32
8,28,57
-11,21,44
-1,14,52
-6,25,52
-3,19,54
-4,28,52
-11,20,51
-7,23,55
20,29,75
15,20,54
0,18,57
2,24,60
-5,19,58
5,37,50
-2,35,56
-8,22,61
-8,22,59
-5,28,54
-4,33,56
-4,40,54
-6,32,48
-6,29,53
-9,29,60
-14,31,63
30,33,99
4,-17,51
6,35,31
-10,10,-65
-31,35,-82
-60,14,-113
-3,26,-56
-3,34,-43
-14,48,-54
-19,46,-42
-21,41,-38
-14,39,-45
-8,37,-52
-12,33,-58
-13,35,-60
-13,40,-57
-22,40,-54
-18,41,-69
-27,43,-69
-32,40,-56
-9,43,-25
-16,46,-21
-13,51,-8
-10,52,-5
-2,54,10
-8,62,14
-21,62,4
15,44,2
-16,60,-1
-7,60,-1
-2,59,-2
-1,62,-9
-8,63,-10
-4,62,-11
-5,64,-2
-2,61,0
-6,68,-5
-8,62,-3
-15,62,-10
-1,60,-12
-2,63,-8
3,62,-4
-8,64,-13
-15,61,-5
-3,60,-8
-16,67,-17
1,61,-2
-5,61,-10
-8,62,-17
-1,62,-12
3,57,-9
-21,55,-12
2,59,-6
-16,60,-8
-14,55,-10
-22,66,-28
-16,65,-8
-23,60,-13
-33,53,-16
-26,55,-11
-43,51,-15
-46,54,-6
-13,54,13
-26,58,29
-26,44,42
-33,58,28
-9,48,39
-3,45,45
6,44,57
-15,48,43
-13,31,50
-16,42,51
-19,39,54
-7,42,50
-1,40,52
-4,41,52
3,40,51
2,43,45
9,39,42
-4,40,42
-1,34,50
-11,36,64
0,36,70
-4,37,71
-6,39,38
-18,31,22
-51,54,20
-29,53,24
-5,47,42
-4,48,33
-4,49,28
-16,48,41
-16,48,42
-13,45,46
-12,44,44
-8,41,43
-5,40,43
-3,41,42
-15,39,31
12,32,56
13,26,63
22,9,57
18,19,54
10,18,60
6,16,64
17,18,63
12,28,60
8,25,59
3,21,64
6,18,65
3,26,59
4,25,58
6,29,55
0,22,59
0,15,57
5,18,63
2,22,60
10,27,60
-9,28,52
-20,22,54
-4,24,60
-5,31,57
-15,27,59
-11,27,59
-2,27,60
0,30,58
32,-17,107
14,21,82
-11,-17,49
-51,33,25
-49,24,34
-41,32,41
-33,34,50
-33,27,55
-34,7,42
-13,8,58
-24,38,51
-23,27,49
-21,25,50
-27,33,48
-26,37,48
-19,30,51
-25,32,51
-27,32,50
-23,21,54
-27,30,52
-25,27,53
-23,27,53
-28,28,53
-28,24,54
-28,20,58
-23,27,65
-20,32,61
-10,31,50
-21,36,45
-40,22,34
-39,27,45
-36,27,44
-28,33,47
-24,29,48
-32,23,41
-32,31,51
10,19,52
20,-8,76
-6,21,59
1,16,60
5,19,60
4,17,72
56,-34,88
19,-3,63
0,4,50
-8,1,52
23,-6,55
61,-23,78
17,0,60
15,2,53
23,4,50
10,8,58
0,9,61
21,4,68
36,-1,70
18,-1,51
42,-15,68
38,-14,67
33,-10,64
33,-12,65
29,-29,55
10,-22,65
14,-10,72
1,-10,55
-2,-9,58
15,-30,72
16,-23,69
8,-21,54
-26,-14,40
-17,-6,38
-13,10,28
-4,19,30
-25,10,47
-44,4,71
-50,12,70
-37,31,70
-24,28,70
-24,-23,117
