1630943603.000000, IBI
23.437500,0.703125
24.171875,0.734375
24.921875,0.750000
25.656250,0.734375
26.359375,0.703125
27.062500,0.703125
27.796875,0.734375
28.531250,0.734375
29.234375,0.703125
29.984375,0.750000
30.703125,0.718750
31.375000,0.671875
32.031250,0.656250
32.687500,0.656250
33.328125,0.640625
33.953125,0.625000
34.578125,0.625000
35.218750,0.640625
35.875000,0.656250
49.359375,0.687500
50.109375,0.750000
50.796875,0.687500
51.500000,0.703125
52.125000,0.625000
52.765625,0.640625
53.406250,0.640625
54.109375,0.703125
59.125000,0.718750
59.875000,0.750000
60.609375,0.734375
61.343750,0.734375
62.109375,0.765625
62.843750,0.734375
63.546875,0.703125
64.218750,0.671875
64.921875,0.703125
65.625000,0.703125
66.343750,0.718750
67.031250,0.687500
67.781250,0.750000
68.562500,0.781250
69.296875,0.734375
70.031250,0.734375
70.781250,0.750000
71.546875,0.765625
72.281250,0.734375
73.062500,0.781250
73.812500,0.750000
74.546875,0.734375
75.312500,0.765625
76.093750,0.781250
76.875000,0.781250
77.625000,0.750000
78.375000,0.750000
79.140625,0.765625
79.921875,0.781250
80.640625,0.718750
81.359375,0.718750
82.109375,0.750000
82.859375,0.750000
83.593750,0.734375
84.375000,0.781250
85.171875,0.796875
85.875000,0.703125
86.546875,0.671875
87.218750,0.671875
87.921875,0.703125
88.671875,0.750000
89.500000,0.828125
90.328125,0.828125
91.078125,0.750000
91.828125,0.750000
92.609375,0.781250
93.312500,0.703125
94.015625,0.703125
94.703125,0.687500
95.406250,0.703125
96.078125,0.671875
96.765625,0.687500
97.484375,0.718750
98.171875,0.687500
98.843750,0.671875
99.484375,0.640625
100.156250,0.671875
100.859375,0.703125
101.531250,0.671875
102.234375,0.703125
102.953125,0.718750
103.718750,0.765625
104.421875,0.703125
105.109375,0.687500
105.812500,0.703125
106.531250,0.718750
107.250000,0.718750
107.937500,0.687500
108.656250,0.718750
109.390625,0.734375
110.093750,0.703125
110.796875,0.703125
111.500000,0.703125
112.234375,0.734375
112.937500,0.703125
113.656250,0.718750
114.390625,0.734375
115.093750,0.703125
115.750000,0.656250
116.359375,0.609375
116.984375,0.625000
117.765625,0.781250
122.312500,0.671875
123.000000,0.687500
123.703125,0.703125
130.156250,0.703125
130.875000,0.718750
131.625000,0.750000
132.375000,0.750000
133.125000,0.750000
133.906250,0.781250
134.703125,0.796875
135.453125,0.750000
136.171875,0.718750
136.906250,0.734375
137.671875,0.765625
138.390625,0.718750
139.109375,0.718750
139.828125,0.718750
140.546875,0.718750
141.234375,0.687500
141.968750,0.734375
142.687500,0.718750
143.406250,0.718750
144.093750,0.687500
144.796875,0.703125
155.218750,0.671875
155.921875,0.703125
156.562500,0.640625
157.218750,0.656250
157.875000,0.656250
158.546875,0.671875
159.187500,0.640625
178.937500,0.671875
179.687500,0.750000
180.468750,0.781250
181.203125,0.734375
181.968750,0.765625
182.703125,0.734375
183.437500,0.734375
184.093750,0.656250
184.750000,0.656250
185.453125,0.703125
186.203125,0.750000
186.984375,0.781250
187.765625,0.781250
188.531250,0.765625
189.375000,0.843750
194.718750,0.718750
203.312500,0.765625
204.078125,0.765625
204.828125,0.750000
205.562500,0.734375
239.953125,0.687500
247.062500,0.640625
247.703125,0.640625
248.359375,0.656250
248.937500,0.578125
249.671875,0.734375
256.234375,0.765625
257.000000,0.765625
257.812500,0.812500
258.640625,0.828125
259.437500,0.796875
260.250000,0.812500
261.078125,0.828125
261.843750,0.765625
262.593750,0.750000
263.359375,0.765625
264.140625,0.781250
264.890625,0.750000
265.609375,0.718750
272.796875,0.734375
273.515625,0.718750
274.250000,0.734375
274.984375,0.734375
275.703125,0.718750
276.390625,0.687500
277.031250,0.640625
277.734375,0.703125
284.453125,0.625000
285.062500,0.609375
285.703125,0.640625
286.375000,0.671875
287.109375,0.734375
287.781250,0.671875
288.359375,0.578125
292.171875,0.687500
292.875000,0.703125
293.578125,0.703125
294.281250,0.703125
295.031250,0.750000
295.812500,0.781250
296.546875,0.734375
297.218750,0.671875
351.453125,0.609375
352.109375,0.656250
361.578125,0.640625
362.265625,0.687500
363.031250,0.765625
369.921875,0.781250
375.187500,0.718750
375.937500,0.750000
376.781250,0.843750
